Info	Severity
3770 > 80 [SYN] Seq=1198173515 Win=512 Len=0	1
3771 > 80 [SYN] Seq=242735875 Win=512 Len=0	1
3772 > 80 [SYN] Seq=359657174 Win=512 Len=0	1
3773 > 80 [SYN] Seq=65567959 Win=512 Len=0	1
3774 > 80 [SYN] Seq=1572158291 Win=512 Len=0	1
3775 > 80 [SYN] Seq=16227436 Win=512 Len=0	1
3776 > 80 [SYN] Seq=1663023173 Win=512 Len=0	1
3777 > 80 [SYN] Seq=1462626493 Win=512 Len=0	1
3778 > 80 [SYN] Seq=1728074916 Win=512 Len=0	1
3779 > 80 [SYN] Seq=786042742 Win=512 Len=0	1
3780 > 80 [SYN] Seq=1456819285 Win=512 Len=0	1
3781 > 80 [SYN] Seq=1580361516 Win=512 Len=0	1
3782 > 80 [SYN] Seq=742834538 Win=512 Len=0	1
3783 > 80 [SYN] Seq=380049800 Win=512 Len=0	1
3784 > 80 [SYN] Seq=1611367210 Win=512 Len=0	1
3785 > 80 [SYN] Seq=1062299440 Win=512 Len=0	1
3786 > 80 [SYN] Seq=1958705331 Win=512 Len=0	1
3787 > 80 [SYN] Seq=1665162573 Win=512 Len=0	1
3788 > 80 [SYN] Seq=1085875313 Win=512 Len=0	1
3789 > 80 [SYN] Seq=28143443 Win=512 Len=0	1
3790 > 80 [SYN] Seq=1362906626 Win=512 Len=0	1
3791 > 80 [SYN] Seq=1422143173 Win=512 Len=0	1
3792 > 80 [SYN] Seq=2060550190 Win=512 Len=0	1
3793 > 80 [SYN] Seq=2116901563 Win=512 Len=0	1
3794 > 80 [SYN] Seq=1531820430 Win=512 Len=0	1
3795 > 80 [SYN] Seq=1402405340 Win=512 Len=0	1
3796 > 80 [SYN] Seq=458242994 Win=512 Len=0	1
3797 > 80 [SYN] Seq=1177214601 Win=512 Len=0	1
3798 > 80 [SYN] Seq=523138047 Win=512 Len=0	1
3799 > 80 [SYN] Seq=1638685162 Win=512 Len=0	1
3800 > 80 [SYN] Seq=1756856426 Win=512 Len=0	1
3801 > 80 [SYN] Seq=2075825354 Win=512 Len=0	1
3802 > 80 [SYN] Seq=690844173 Win=512 Len=0	1
3803 > 80 [SYN] Seq=109053705 Win=512 Len=0	1
3804 > 80 [SYN] Seq=396021910 Win=512 Len=0	1
3805 > 80 [SYN] Seq=976423430 Win=512 Len=0	1
3806 > 80 [SYN] Seq=1866485702 Win=512 Len=0	1
3807 > 80 [SYN] Seq=434264603 Win=512 Len=0	1
3808 > 80 [SYN] Seq=289870274 Win=512 Len=0	1
3809 > 80 [SYN] Seq=1013893984 Win=512 Len=0	1
3810 > 80 [SYN] Seq=1244894827 Win=512 Len=0	1
3811 > 80 [SYN] Seq=292208439 Win=512 Len=0	1
3812 > 80 [SYN] Seq=1883679985 Win=512 Len=0	1
3813 > 80 [SYN] Seq=319693059 Win=512 Len=0	1
3814 > 80 [SYN] Seq=275264758 Win=512 Len=0	1
3815 > 80 [SYN] Seq=1214278644 Win=512 Len=0	1
3816 > 80 [SYN] Seq=2051550510 Win=512 Len=0	1
3817 > 80 [SYN] Seq=450818390 Win=512 Len=0	1
3818 > 80 [SYN] Seq=224728507 Win=512 Len=0	1
3819 > 80 [SYN] Seq=311672525 Win=512 Len=0	1
3820 > 80 [SYN] Seq=739793887 Win=512 Len=0	1
3821 > 80 [SYN] Seq=724515572 Win=512 Len=0	1
3822 > 80 [SYN] Seq=1687980753 Win=512 Len=0	1
3823 > 80 [SYN] Seq=1395772325 Win=512 Len=0	1
3824 > 80 [SYN] Seq=1964791850 Win=512 Len=0	1
3825 > 80 [SYN] Seq=631892463 Win=512 Len=0	1
3826 > 80 [SYN] Seq=946963152 Win=512 Len=0	1
3827 > 80 [SYN] Seq=1220763265 Win=512 Len=0	1
3828 > 80 [SYN] Seq=483023753 Win=512 Len=0	1
3829 > 80 [SYN] Seq=1404366313 Win=512 Len=0	1
3830 > 80 [SYN] Seq=1328508810 Win=512 Len=0	1
3831 > 80 [SYN] Seq=2012307671 Win=512 Len=0	1
3832 > 80 [SYN] Seq=1236620954 Win=512 Len=0	1
3833 > 80 [SYN] Seq=1839776482 Win=512 Len=0	1
3834 > 80 [SYN] Seq=1783344311 Win=512 Len=0	1
3835 > 80 [SYN] Seq=1463346351 Win=512 Len=0	1
3836 > 80 [SYN] Seq=1856206033 Win=512 Len=0	1
3837 > 80 [SYN] Seq=533441763 Win=512 Len=0	1
3838 > 80 [SYN] Seq=76801791 Win=512 Len=0	1
3839 > 80 [SYN] Seq=776156392 Win=512 Len=0	1
3840 > 80 [SYN] Seq=1497915902 Win=512 Len=0	1
3841 > 80 [SYN] Seq=1339491501 Win=512 Len=0	1
3842 > 80 [SYN] Seq=593091628 Win=512 Len=0	1
3843 > 80 [SYN] Seq=1142396267 Win=512 Len=0	1
3844 > 80 [SYN] Seq=1159614830 Win=512 Len=0	1
3845 > 80 [SYN] Seq=920012075 Win=512 Len=0	1
3846 > 80 [SYN] Seq=1637866648 Win=512 Len=0	1
3847 > 80 [SYN] Seq=1069761761 Win=512 Len=0	1
3848 > 80 [SYN] Seq=1813999454 Win=512 Len=0	1
3849 > 80 [SYN] Seq=1947824586 Win=512 Len=0	1
3850 > 80 [SYN] Seq=1782909681 Win=512 Len=0	1
3851 > 80 [SYN] Seq=2059048627 Win=512 Len=0	1
3852 > 80 [SYN] Seq=1353273348 Win=512 Len=0	1
3853 > 80 [SYN] Seq=1353564599 Win=512 Len=0	1
3854 > 80 [SYN] Seq=1308211055 Win=512 Len=0	1
3855 > 80 [SYN] Seq=1034520920 Win=512 Len=0	1
3856 > 80 [SYN] Seq=1164386655 Win=512 Len=0	1
3857 > 80 [SYN] Seq=497287766 Win=512 Len=0	1
3858 > 80 [SYN] Seq=253987518 Win=512 Len=0	1
3859 > 80 [SYN] Seq=917509663 Win=512 Len=0	1
3860 > 80 [SYN] Seq=1744736868 Win=512 Len=0	1
3861 > 80 [SYN] Seq=1916694293 Win=512 Len=0	1
3862 > 80 [SYN] Seq=1298205963 Win=512 Len=0	1
3863 > 80 [SYN] Seq=1125892831 Win=512 Len=0	1
3864 > 80 [SYN] Seq=1092047731 Win=512 Len=0	1
3865 > 80 [SYN] Seq=832531327 Win=512 Len=0	1
3866 > 80 [SYN] Seq=1810689970 Win=512 Len=0	1
3867 > 80 [SYN] Seq=1587762398 Win=512 Len=0	1
3868 > 80 [SYN] Seq=697190373 Win=512 Len=0	1
3869 > 80 [SYN] Seq=1363259334 Win=512 Len=0	1
3870 > 80 [SYN] Seq=67158378 Win=512 Len=0	1
3871 > 80 [SYN] Seq=454287055 Win=512 Len=0	1
3872 > 80 [SYN] Seq=1716653219 Win=512 Len=0	1
3873 > 80 [SYN] Seq=152381201 Win=512 Len=0	1
3874 > 80 [SYN] Seq=1198834564 Win=512 Len=0	1
3875 > 80 [SYN] Seq=1720660843 Win=512 Len=0	1
3876 > 80 [SYN] Seq=490388465 Win=512 Len=0	1
3877 > 80 [SYN] Seq=1293367726 Win=512 Len=0	1
3878 > 80 [SYN] Seq=904393092 Win=512 Len=0	1
3879 > 80 [SYN] Seq=1137464016 Win=512 Len=0	1
3880 > 80 [SYN] Seq=1792921438 Win=512 Len=0	1
3881 > 80 [SYN] Seq=358707741 Win=512 Len=0	1
3882 > 80 [SYN] Seq=1041355202 Win=512 Len=0	1
3883 > 80 [SYN] Seq=899169872 Win=512 Len=0	1
3884 > 80 [SYN] Seq=1285716350 Win=512 Len=0	1
3885 > 80 [SYN] Seq=1361722045 Win=512 Len=0	1
3886 > 80 [SYN] Seq=14224227 Win=512 Len=0	1
3887 > 80 [SYN] Seq=555093201 Win=512 Len=0	1
3888 > 80 [SYN] Seq=1334133085 Win=512 Len=0	1
3889 > 80 [SYN] Seq=457847749 Win=512 Len=0	1
3890 > 80 [SYN] Seq=991230505 Win=512 Len=0	1
3891 > 80 [SYN] Seq=384050924 Win=512 Len=0	1
3892 > 80 [SYN] Seq=553003300 Win=512 Len=0	1
3893 > 80 [SYN] Seq=648809948 Win=512 Len=0	1
3894 > 80 [SYN] Seq=1797363699 Win=512 Len=0	1
3895 > 80 [SYN] Seq=795744988 Win=512 Len=0	1
3896 > 80 [SYN] Seq=623968792 Win=512 Len=0	1
3897 > 80 [SYN] Seq=945241432 Win=512 Len=0	1
3898 > 80 [SYN] Seq=1199841658 Win=512 Len=0	1
3899 > 80 [SYN] Seq=2084959844 Win=512 Len=0	1
3900 > 80 [SYN] Seq=668888028 Win=512 Len=0	1
3901 > 80 [SYN] Seq=1313751885 Win=512 Len=0	1
3902 > 80 [SYN] Seq=178871173 Win=512 Len=0	1
3903 > 80 [SYN] Seq=1128382761 Win=512 Len=0	1
3904 > 80 [SYN] Seq=19700552 Win=512 Len=0	1
3905 > 80 [SYN] Seq=199142760 Win=512 Len=0	1
3906 > 80 [SYN] Seq=1239886580 Win=512 Len=0	1
3907 > 80 [SYN] Seq=1484836830 Win=512 Len=0	1
3908 > 80 [SYN] Seq=79877587 Win=512 Len=0	1
3909 > 80 [SYN] Seq=76885593 Win=512 Len=0	1
3910 > 80 [SYN] Seq=465841215 Win=512 Len=0	1
3911 > 80 [SYN] Seq=892182243 Win=512 Len=0	1
3912 > 80 [SYN] Seq=1714616420 Win=512 Len=0	1
3913 > 80 [SYN] Seq=1827015298 Win=512 Len=0	1
3914 > 80 [SYN] Seq=2128548751 Win=512 Len=0	1
3915 > 80 [SYN] Seq=1757449480 Win=512 Len=0	1
3916 > 80 [SYN] Seq=2075439530 Win=512 Len=0	1
3917 > 80 [SYN] Seq=949259482 Win=512 Len=0	1
3918 > 80 [SYN] Seq=1081486184 Win=512 Len=0	1
3919 > 80 [SYN] Seq=1658769074 Win=512 Len=0	1
3920 > 80 [SYN] Seq=991472253 Win=512 Len=0	1
3921 > 80 [SYN] Seq=70826227 Win=512 Len=0	1
3922 > 80 [SYN] Seq=1428365568 Win=512 Len=0	1
3923 > 80 [SYN] Seq=1322126279 Win=512 Len=0	1
3924 > 80 [SYN] Seq=400918308 Win=512 Len=0	1
3925 > 80 [SYN] Seq=462105355 Win=512 Len=0	1
3926 > 80 [SYN] Seq=153948760 Win=512 Len=0	1
3927 > 80 [SYN] Seq=100417315 Win=512 Len=0	1
3928 > 80 [SYN] Seq=1246752452 Win=512 Len=0	1
3929 > 80 [SYN] Seq=497828534 Win=512 Len=0	1
3930 > 80 [SYN] Seq=2086089052 Win=512 Len=0	1
3931 > 80 [SYN] Seq=237971092 Win=512 Len=0	1
3932 > 80 [SYN] Seq=562193835 Win=512 Len=0	1
3933 > 80 [SYN] Seq=1090144805 Win=512 Len=0	1
3934 > 80 [SYN] Seq=802723117 Win=512 Len=0	1
3935 > 80 [SYN] Seq=1867112970 Win=512 Len=0	1
3936 > 80 [SYN] Seq=187489829 Win=512 Len=0	1
3937 > 80 [SYN] Seq=1298707570 Win=512 Len=0	1
3938 > 80 [SYN] Seq=243152080 Win=512 Len=0	1
3939 > 80 [SYN] Seq=1395668242 Win=512 Len=0	1
3940 > 80 [SYN] Seq=538174353 Win=512 Len=0	1
3941 > 80 [SYN] Seq=283995276 Win=512 Len=0	1
3942 > 80 [SYN] Seq=1525313255 Win=512 Len=0	1
3943 > 80 [SYN] Seq=1681777413 Win=512 Len=0	1
3944 > 80 [SYN] Seq=432919401 Win=512 Len=0	1
3945 > 80 [SYN] Seq=2054771618 Win=512 Len=0	1
3946 > 80 [SYN] Seq=1862332600 Win=512 Len=0	1
3947 > 80 [SYN] Seq=1931041877 Win=512 Len=0	1
3948 > 80 [SYN] Seq=1062675284 Win=512 Len=0	1
3949 > 80 [SYN] Seq=338719005 Win=512 Len=0	1
3950 > 80 [SYN] Seq=1417942113 Win=512 Len=0	1
3951 > 80 [SYN] Seq=996849566 Win=512 Len=0	1
3952 > 80 [SYN] Seq=1293751239 Win=512 Len=0	1
3953 > 80 [SYN] Seq=1589529053 Win=512 Len=0	1
3954 > 80 [SYN] Seq=1058825639 Win=512 Len=0	1
3955 > 80 [SYN] Seq=102559304 Win=512 Len=0	1
3956 > 80 [SYN] Seq=1330319053 Win=512 Len=0	1
3957 > 80 [SYN] Seq=601086350 Win=512 Len=0	1
3958 > 80 [SYN] Seq=162762159 Win=512 Len=0	1
3959 > 80 [SYN] Seq=1262098931 Win=512 Len=0	1
3960 > 80 [SYN] Seq=101957906 Win=512 Len=0	1
3961 > 80 [SYN] Seq=915911783 Win=512 Len=0	1
3962 > 80 [SYN] Seq=1794448007 Win=512 Len=0	1
3963 > 80 [SYN] Seq=1152276765 Win=512 Len=0	1
3964 > 80 [SYN] Seq=79542862 Win=512 Len=0	1
3965 > 80 [SYN] Seq=1526453064 Win=512 Len=0	1
3966 > 80 [SYN] Seq=917669397 Win=512 Len=0	1
3967 > 80 [SYN] Seq=588165337 Win=512 Len=0	1
3968 > 80 [SYN] Seq=1836648455 Win=512 Len=0	1
3969 > 80 [SYN] Seq=611303535 Win=512 Len=0	1
3970 > 80 [SYN] Seq=455282469 Win=512 Len=0	1
3971 > 80 [SYN] Seq=1906759609 Win=512 Len=0	1
3972 > 80 [SYN] Seq=954762936 Win=512 Len=0	1
3973 > 80 [SYN] Seq=1272089353 Win=512 Len=0	1
3974 > 80 [SYN] Seq=245548977 Win=512 Len=0	1
3975 > 80 [SYN] Seq=455544857 Win=512 Len=0	1
3976 > 80 [SYN] Seq=1809364963 Win=512 Len=0	1
3977 > 80 [SYN] Seq=1874374599 Win=512 Len=0	1
3978 > 80 [SYN] Seq=434131994 Win=512 Len=0	1
3979 > 80 [SYN] Seq=698796082 Win=512 Len=0	1
3980 > 80 [SYN] Seq=859602218 Win=512 Len=0	1
3981 > 80 [SYN] Seq=187008869 Win=512 Len=0	1
3982 > 80 [SYN] Seq=1825349247 Win=512 Len=0	1
3983 > 80 [SYN] Seq=625923649 Win=512 Len=0	1
3984 > 80 [SYN] Seq=325744776 Win=512 Len=0	1
3985 > 80 [SYN] Seq=1983638267 Win=512 Len=0	1
3986 > 80 [SYN] Seq=1407196131 Win=512 Len=0	1
3987 > 80 [SYN] Seq=2074221068 Win=512 Len=0	1
3988 > 80 [SYN] Seq=290832134 Win=512 Len=0	1
3989 > 80 [SYN] Seq=514758784 Win=512 Len=0	1
3990 > 80 [SYN] Seq=1860616300 Win=512 Len=0	1
3991 > 80 [SYN] Seq=135395294 Win=512 Len=0	1
3992 > 80 [SYN] Seq=549974843 Win=512 Len=0	1
3993 > 80 [SYN] Seq=603835660 Win=512 Len=0	1
3994 > 80 [SYN] Seq=1449254508 Win=512 Len=0	1
3995 > 80 [SYN] Seq=1018290603 Win=512 Len=0	1
3996 > 80 [SYN] Seq=837397009 Win=512 Len=0	1
3997 > 80 [SYN] Seq=1824243123 Win=512 Len=0	1
3998 > 80 [SYN] Seq=272026986 Win=512 Len=0	1
3999 > 80 [SYN] Seq=164880701 Win=512 Len=0	1
4000 > 80 [SYN] Seq=2114107804 Win=512 Len=0	1
4001 > 80 [SYN] Seq=132539819 Win=512 Len=0	1
4002 > 80 [SYN] Seq=421903651 Win=512 Len=0	1
4003 > 80 [SYN] Seq=1789478589 Win=512 Len=0	1
4004 > 80 [SYN] Seq=1212386690 Win=512 Len=0	1
4005 > 80 [SYN] Seq=1083660578 Win=512 Len=0	1
4006 > 80 [SYN] Seq=1858845110 Win=512 Len=0	1
4007 > 80 [SYN] Seq=1052337954 Win=512 Len=0	1
4008 > 80 [SYN] Seq=538513709 Win=512 Len=0	1
4009 > 80 [SYN] Seq=751504368 Win=512 Len=0	1
4010 > 80 [SYN] Seq=242622367 Win=512 Len=0	1
4011 > 80 [SYN] Seq=2018953571 Win=512 Len=0	1
4012 > 80 [SYN] Seq=1972539553 Win=512 Len=0	1
4013 > 80 [SYN] Seq=1928729562 Win=512 Len=0	1
4014 > 80 [SYN] Seq=365963598 Win=512 Len=0	1
4015 > 80 [SYN] Seq=1904953734 Win=512 Len=0	1
4016 > 80 [SYN] Seq=2086887293 Win=512 Len=0	1
4017 > 80 [SYN] Seq=171476759 Win=512 Len=0	1
4018 > 80 [SYN] Seq=380426848 Win=512 Len=0	1
4019 > 80 [SYN] Seq=857086047 Win=512 Len=0	1
4020 > 80 [SYN] Seq=2116213139 Win=512 Len=0	1
4021 > 80 [SYN] Seq=1723457129 Win=512 Len=0	1
4022 > 80 [SYN] Seq=1961696959 Win=512 Len=0	1
4023 > 80 [SYN] Seq=1233423824 Win=512 Len=0	1
4024 > 80 [SYN] Seq=142473385 Win=512 Len=0	1
4025 > 80 [SYN] Seq=138100150 Win=512 Len=0	1
4026 > 80 [SYN] Seq=91111075 Win=512 Len=0	1
4027 > 80 [SYN] Seq=838903168 Win=512 Len=0	1
4028 > 80 [SYN] Seq=2058235906 Win=512 Len=0	1
4029 > 80 [SYN] Seq=1873652627 Win=512 Len=0	1
4030 > 80 [SYN] Seq=450034033 Win=512 Len=0	1
4031 > 80 [SYN] Seq=2048971575 Win=512 Len=0	1
4032 > 80 [SYN] Seq=360554128 Win=512 Len=0	1
4033 > 80 [SYN] Seq=101652641 Win=512 Len=0	1
4034 > 80 [SYN] Seq=914262054 Win=512 Len=0	1
4035 > 80 [SYN] Seq=1863285409 Win=512 Len=0	1
4036 > 80 [SYN] Seq=1884899637 Win=512 Len=0	1
4037 > 80 [SYN] Seq=690466200 Win=512 Len=0	1
4038 > 80 [SYN] Seq=1479806701 Win=512 Len=0	1
4039 > 80 [SYN] Seq=496467552 Win=512 Len=0	1
4040 > 80 [SYN] Seq=639436770 Win=512 Len=0	1
4041 > 80 [SYN] Seq=3853074 Win=512 Len=0	1
4042 > 80 [SYN] Seq=608670035 Win=512 Len=0	1
4043 > 80 [SYN] Seq=131459910 Win=512 Len=0	1
4044 > 80 [SYN] Seq=500952262 Win=512 Len=0	1
4045 > 80 [SYN] Seq=2083110689 Win=512 Len=0	1
4046 > 80 [SYN] Seq=340437980 Win=512 Len=0	1
4047 > 80 [SYN] Seq=1654788725 Win=512 Len=0	1
4048 > 80 [SYN] Seq=1902672387 Win=512 Len=0	1
4049 > 80 [SYN] Seq=1464515816 Win=512 Len=0	1
4050 > 80 [SYN] Seq=1197405057 Win=512 Len=0	1
4051 > 80 [SYN] Seq=1070069603 Win=512 Len=0	1
4052 > 80 [SYN] Seq=658482933 Win=512 Len=0	1
4053 > 80 [SYN] Seq=1924342008 Win=512 Len=0	1
4054 > 80 [SYN] Seq=1806103355 Win=512 Len=0	1
4055 > 80 [SYN] Seq=446240360 Win=512 Len=0	1
4056 > 80 [SYN] Seq=130336821 Win=512 Len=0	1
4057 > 80 [SYN] Seq=949503814 Win=512 Len=0	1
4058 > 80 [SYN] Seq=1595160859 Win=512 Len=0	1
4059 > 80 [SYN] Seq=1978060215 Win=512 Len=0	1
4060 > 80 [SYN] Seq=1824370860 Win=512 Len=0	1
4061 > 80 [SYN] Seq=1584126829 Win=512 Len=0	1
4062 > 80 [SYN] Seq=1158816047 Win=512 Len=0	1
4063 > 80 [SYN] Seq=908992644 Win=512 Len=0	1
4064 > 80 [SYN] Seq=936309261 Win=512 Len=0	1
4065 > 80 [SYN] Seq=7544303 Win=512 Len=0	1
4066 > 80 [SYN] Seq=2133466828 Win=512 Len=0	1
4067 > 80 [SYN] Seq=609041881 Win=512 Len=0	1
4068 > 80 [SYN] Seq=419702960 Win=512 Len=0	1
4069 > 80 [SYN] Seq=897773116 Win=512 Len=0	1
4070 > 80 [SYN] Seq=392236255 Win=512 Len=0	1
4071 > 80 [SYN] Seq=1690012793 Win=512 Len=0	1
4072 > 80 [SYN] Seq=499988510 Win=512 Len=0	1
4073 > 80 [SYN] Seq=1725800735 Win=512 Len=0	1
4074 > 80 [SYN] Seq=1203942084 Win=512 Len=0	1
4075 > 80 [SYN] Seq=1582848467 Win=512 Len=0	1
4076 > 80 [SYN] Seq=650663277 Win=512 Len=0	1
4077 > 80 [SYN] Seq=895308142 Win=512 Len=0	1
4078 > 80 [SYN] Seq=1824088139 Win=512 Len=0	1
4079 > 80 [SYN] Seq=1044708360 Win=512 Len=0	1
4080 > 80 [SYN] Seq=21684620 Win=512 Len=0	1
4081 > 80 [SYN] Seq=2099905625 Win=512 Len=0	1
4082 > 80 [SYN] Seq=1906990034 Win=512 Len=0	1
4083 > 80 [SYN] Seq=101420780 Win=512 Len=0	1
4084 > 80 [SYN] Seq=755023520 Win=512 Len=0	1
4085 > 80 [SYN] Seq=1378934313 Win=512 Len=0	1
4086 > 80 [SYN] Seq=271909870 Win=512 Len=0	1
4087 > 80 [SYN] Seq=1859254309 Win=512 Len=0	1
4088 > 80 [SYN] Seq=648020500 Win=512 Len=0	1
4089 > 80 [SYN] Seq=380852952 Win=512 Len=0	1
4090 > 80 [SYN] Seq=888328230 Win=512 Len=0	1
4091 > 80 [SYN] Seq=1847333548 Win=512 Len=0	1
4092 > 80 [SYN] Seq=547028439 Win=512 Len=0	1
4093 > 80 [SYN] Seq=293712597 Win=512 Len=0	1
4094 > 80 [SYN] Seq=1996378668 Win=512 Len=0	1
4095 > 80 [SYN] Seq=148884969 Win=512 Len=0	1
4096 > 80 [SYN] Seq=1201226746 Win=512 Len=0	1
4097 > 80 [SYN] Seq=844419883 Win=512 Len=0	1
4098 > 80 [SYN] Seq=1834989911 Win=512 Len=0	1
4099 > 80 [SYN] Seq=297672492 Win=512 Len=0	1
4100 > 80 [SYN] Seq=1425208040 Win=512 Len=0	1
4101 > 80 [SYN] Seq=1314865514 Win=512 Len=0	1
4102 > 80 [SYN] Seq=1656657706 Win=512 Len=0	1
4103 > 80 [SYN] Seq=803089480 Win=512 Len=0	1
4104 > 80 [SYN] Seq=479961570 Win=512 Len=0	1
4105 > 80 [SYN] Seq=1891216061 Win=512 Len=0	1
4106 > 80 [SYN] Seq=177250476 Win=512 Len=0	1
4107 > 80 [SYN] Seq=283695390 Win=512 Len=0	1
4108 > 80 [SYN] Seq=958375296 Win=512 Len=0	1
4109 > 80 [SYN] Seq=1877894686 Win=512 Len=0	1
4110 > 80 [SYN] Seq=1939478272 Win=512 Len=0	1
4111 > 80 [SYN] Seq=1164810674 Win=512 Len=0	1
4112 > 80 [SYN] Seq=1653797517 Win=512 Len=0	1
4113 > 80 [SYN] Seq=1018461539 Win=512 Len=0	1
4114 > 80 [SYN] Seq=1507707168 Win=512 Len=0	1
4115 > 80 [SYN] Seq=1729074278 Win=512 Len=0	1
4116 > 80 [SYN] Seq=914013532 Win=512 Len=0	1
4117 > 80 [SYN] Seq=1481918450 Win=512 Len=0	1
4118 > 80 [SYN] Seq=997076043 Win=512 Len=0	1
4119 > 80 [SYN] Seq=107506813 Win=512 Len=0	1
4120 > 80 [SYN] Seq=1341547360 Win=512 Len=0	1
4121 > 80 [SYN] Seq=1292558617 Win=512 Len=0	1
4122 > 80 [SYN] Seq=1807874134 Win=512 Len=0	1
4123 > 80 [SYN] Seq=1287038702 Win=512 Len=0	1
4124 > 80 [SYN] Seq=23764917 Win=512 Len=0	1
4125 > 80 [SYN] Seq=14431449 Win=512 Len=0	1
4126 > 80 [SYN] Seq=1407923267 Win=512 Len=0	1
4127 > 80 [SYN] Seq=1110499820 Win=512 Len=0	1
4128 > 80 [SYN] Seq=2114064640 Win=512 Len=0	1
4129 > 80 [SYN] Seq=1958640342 Win=512 Len=0	1
4130 > 80 [SYN] Seq=941899418 Win=512 Len=0	1
4131 > 80 [SYN] Seq=489049910 Win=512 Len=0	1
4132 > 80 [SYN] Seq=1914957330 Win=512 Len=0	1
4133 > 80 [SYN] Seq=433828442 Win=512 Len=0	1
4134 > 80 [SYN] Seq=1143720022 Win=512 Len=0	1
4135 > 80 [SYN] Seq=229626343 Win=512 Len=0	1
4136 > 80 [SYN] Seq=1730247114 Win=512 Len=0	1
4137 > 80 [SYN] Seq=1527865517 Win=512 Len=0	1
4138 > 80 [SYN] Seq=2053660588 Win=512 Len=0	1
4139 > 80 [SYN] Seq=2118523977 Win=512 Len=0	1
4140 > 80 [SYN] Seq=1452866720 Win=512 Len=0	1
4141 > 80 [SYN] Seq=1996167091 Win=512 Len=0	1
4142 > 80 [SYN] Seq=618268466 Win=512 Len=0	1
4143 > 80 [SYN] Seq=1120452012 Win=512 Len=0	1
4144 > 80 [SYN] Seq=226211970 Win=512 Len=0	1
4145 > 80 [SYN] Seq=1590739158 Win=512 Len=0	1
4146 > 80 [SYN] Seq=500656910 Win=512 Len=0	1
4147 > 80 [SYN] Seq=17462405 Win=512 Len=0	1
4148 > 80 [SYN] Seq=1623074095 Win=512 Len=0	1
4149 > 80 [SYN] Seq=2019600726 Win=512 Len=0	1
4150 > 80 [SYN] Seq=1314549112 Win=512 Len=0	1
4151 > 80 [SYN] Seq=849466613 Win=512 Len=0	1
4152 > 80 [SYN] Seq=1916911846 Win=512 Len=0	1
4153 > 80 [SYN] Seq=2029791651 Win=512 Len=0	1
4154 > 80 [SYN] Seq=327661080 Win=512 Len=0	1
4155 > 80 [SYN] Seq=1129252348 Win=512 Len=0	1
4156 > 80 [SYN] Seq=154029608 Win=512 Len=0	1
4157 > 80 [SYN] Seq=957399775 Win=512 Len=0	1
4158 > 80 [SYN] Seq=354895373 Win=512 Len=0	1
4159 > 80 [SYN] Seq=460581042 Win=512 Len=0	1
4160 > 80 [SYN] Seq=1085613476 Win=512 Len=0	1
4161 > 80 [SYN] Seq=1024408446 Win=512 Len=0	1
4162 > 80 [SYN] Seq=766015861 Win=512 Len=0	1
4163 > 80 [SYN] Seq=77909404 Win=512 Len=0	1
4164 > 80 [SYN] Seq=1541401165 Win=512 Len=0	1
4165 > 80 [SYN] Seq=2005243871 Win=512 Len=0	1
4166 > 80 [SYN] Seq=1699063865 Win=512 Len=0	1
4167 > 80 [SYN] Seq=205624612 Win=512 Len=0	1
4168 > 80 [SYN] Seq=1200275279 Win=512 Len=0	1
4169 > 80 [SYN] Seq=294225509 Win=512 Len=0	1
4170 > 80 [SYN] Seq=1753482927 Win=512 Len=0	1
4171 > 80 [SYN] Seq=588463311 Win=512 Len=0	1
4172 > 80 [SYN] Seq=942817398 Win=512 Len=0	1
4173 > 80 [SYN] Seq=1287330008 Win=512 Len=0	1
4174 > 80 [SYN] Seq=594969505 Win=512 Len=0	1
4175 > 80 [SYN] Seq=1239431506 Win=512 Len=0	1
4176 > 80 [SYN] Seq=516487875 Win=512 Len=0	1
4177 > 80 [SYN] Seq=1074279170 Win=512 Len=0	1
4178 > 80 [SYN] Seq=782784147 Win=512 Len=0	1
4179 > 80 [SYN] Seq=1265076903 Win=512 Len=0	1
4180 > 80 [SYN] Seq=245790866 Win=512 Len=0	1
4181 > 80 [SYN] Seq=1186958798 Win=512 Len=0	1
4182 > 80 [SYN] Seq=643080014 Win=512 Len=0	1
4183 > 80 [SYN] Seq=531066362 Win=512 Len=0	1
4184 > 80 [SYN] Seq=733225845 Win=512 Len=0	1
4185 > 80 [SYN] Seq=1577219542 Win=512 Len=0	1
4186 > 80 [SYN] Seq=2044816155 Win=512 Len=0	1
4187 > 80 [SYN] Seq=142561644 Win=512 Len=0	1
4188 > 80 [SYN] Seq=1122823081 Win=512 Len=0	1
4189 > 80 [SYN] Seq=1045528542 Win=512 Len=0	1
4190 > 80 [SYN] Seq=371259071 Win=512 Len=0	1
4191 > 80 [SYN] Seq=185628144 Win=512 Len=0	1
4192 > 80 [SYN] Seq=1513044207 Win=512 Len=0	1
4193 > 80 [SYN] Seq=824555825 Win=512 Len=0	1
4194 > 80 [SYN] Seq=345556050 Win=512 Len=0	1
4195 > 80 [SYN] Seq=1617446048 Win=512 Len=0	1
4196 > 80 [SYN] Seq=203018745 Win=512 Len=0	1
4197 > 80 [SYN] Seq=2096305304 Win=512 Len=0	1
4198 > 80 [SYN] Seq=1060479392 Win=512 Len=0	1
4199 > 80 [SYN] Seq=443299936 Win=512 Len=0	1
