Info	Severity
61886 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 61886 [UDP] Seq=0 Win=0 Len=226	0
63474 > 53 [UDP] Seq=0 Win=0 Len=87	0
55534 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63474 [UDP] Seq=0 Win=0 Len=238	0
50025 > 53 [UDP] Seq=0 Win=0 Len=126	0
53 > 55534 [UDP] Seq=0 Win=0 Len=242	0
65254 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 65254 [UDP] Seq=0 Win=0 Len=242	0
63732 > 53 [UDP] Seq=0 Win=0 Len=75	0
59109 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 59109 [UDP] Seq=0 Win=0 Len=242	0
53 > 63732 [UDP] Seq=0 Win=0 Len=242	0
50264 > 53 [UDP] Seq=0 Win=0 Len=75	0
54701 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 50264 [UDP] Seq=0 Win=0 Len=242	0
53 > 54701 [UDP] Seq=0 Win=0 Len=242	0
63441 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 50025 [UDP] Seq=0 Win=0 Len=208	0
63441 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63441 [UDP] Seq=0 Win=0 Len=151	0
61708 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 61708 [UDP] Seq=0 Win=0 Len=247	0
53305 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 53305 [UDP] Seq=0 Win=0 Len=247	0
56880 > 53 [UDP] Seq=0 Win=0 Len=81	0
54033 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 56880 [UDP] Seq=0 Win=0 Len=355	0
53 > 54033 [UDP] Seq=0 Win=0 Len=221	0
54117 > 53 [UDP] Seq=0 Win=0 Len=82	0
61819 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 54117 [UDP] Seq=0 Win=0 Len=233	0
53 > 61819 [UDP] Seq=0 Win=0 Len=355	0
53901 > 53 [UDP] Seq=0 Win=0 Len=122	0
53 > 53901 [UDP] Seq=0 Win=0 Len=323	0
49698 > 53 [UDP] Seq=0 Win=0 Len=122	0
53 > 49698 [UDP] Seq=0 Win=0 Len=204	0
51806 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 51806 [UDP] Seq=0 Win=0 Len=93	0
51994 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 51994 [UDP] Seq=0 Win=0 Len=93	0
57608 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 57608 [UDP] Seq=0 Win=0 Len=93	0
49392 > 53 [UDP] Seq=0 Win=0 Len=77	0
54101 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 49392 [UDP] Seq=0 Win=0 Len=93	0
53 > 54101 [UDP] Seq=0 Win=0 Len=93	0
61237 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 61237 [UDP] Seq=0 Win=0 Len=93	0
57909 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 57909 [UDP] Seq=0 Win=0 Len=121	0
58928 > 53 [UDP] Seq=0 Win=0 Len=75	0
56523 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 58928 [UDP] Seq=0 Win=0 Len=175	0
58901 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 56523 [UDP] Seq=0 Win=0 Len=320	0
63322 > 53 [UDP] Seq=0 Win=0 Len=82	0
51877 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 58901 [UDP] Seq=0 Win=0 Len=232	0
53 > 63322 [UDP] Seq=0 Win=0 Len=240	0
53 > 51877 [UDP] Seq=0 Win=0 Len=156	0
50655 > 53 [UDP] Seq=0 Win=0 Len=84	0
61348 > 53 [UDP] Seq=0 Win=0 Len=82	0
50116 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 50655 [UDP] Seq=0 Win=0 Len=183	0
53 > 61348 [UDP] Seq=0 Win=0 Len=347	0
53 > 50116 [UDP] Seq=0 Win=0 Len=356	0
61928 > 53 [UDP] Seq=0 Win=0 Len=72	0
51360 > 53 [UDP] Seq=0 Win=0 Len=76	0
61793 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 61928 [UDP] Seq=0 Win=0 Len=290	0
53671 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 51360 [UDP] Seq=0 Win=0 Len=286	0
53 > 53671 [UDP] Seq=0 Win=0 Len=90	0
53 > 61793 [UDP] Seq=0 Win=0 Len=229	0
61825 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 61825 [UDP] Seq=0 Win=0 Len=315	0
50973 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 50973 [UDP] Seq=0 Win=0 Len=417	0
61345 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 61345 [UDP] Seq=0 Win=0 Len=272	0
49912 > 53 [UDP] Seq=0 Win=0 Len=73	0
51892 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 49912 [UDP] Seq=0 Win=0 Len=359	0
51918 > 53 [UDP] Seq=0 Win=0 Len=84	0
63278 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 51892 [UDP] Seq=0 Win=0 Len=235	0
53 > 51918 [UDP] Seq=0 Win=0 Len=165	0
53 > 63278 [UDP] Seq=0 Win=0 Len=204	0
57158 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 57158 [UDP] Seq=0 Win=0 Len=132	0
49397 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 49397 [UDP] Seq=0 Win=0 Len=225	0
57405 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 57405 [UDP] Seq=0 Win=0 Len=260	0
55987 > 53 [UDP] Seq=0 Win=0 Len=74	0
51012 > 53 [UDP] Seq=0 Win=0 Len=75	0
51221 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 55987 [UDP] Seq=0 Win=0 Len=90	0
60971 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 51221 [UDP] Seq=0 Win=0 Len=306	0
53 > 51012 [UDP] Seq=0 Win=0 Len=91	0
50275 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 60971 [UDP] Seq=0 Win=0 Len=320	0
53 > 50275 [UDP] Seq=0 Win=0 Len=175	0
50112 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 50112 [UDP] Seq=0 Win=0 Len=247	0
63073 > 53 [UDP] Seq=0 Win=0 Len=82	0
63430 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 63073 [UDP] Seq=0 Win=0 Len=146	0
58824 > 53 [UDP] Seq=0 Win=0 Len=84	0
52324 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 58824 [UDP] Seq=0 Win=0 Len=232	0
62186 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 62186 [UDP] Seq=0 Win=0 Len=146	0
60574 > 53 [UDP] Seq=0 Win=0 Len=82	0
55852 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 55852 [UDP] Seq=0 Win=0 Len=174	0
53 > 63430 [UDP] Seq=0 Win=0 Len=156	0
56643 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 52324 [UDP] Seq=0 Win=0 Len=126	0
53 > 56643 [UDP] Seq=0 Win=0 Len=240	0
65019 > 53 [UDP] Seq=0 Win=0 Len=82	0
64614 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 64614 [UDP] Seq=0 Win=0 Len=156	0
53 > 65019 [UDP] Seq=0 Win=0 Len=146	0
64031 > 53 [UDP] Seq=0 Win=0 Len=82	0
56788 > 53 [UDP] Seq=0 Win=0 Len=97	0
53 > 56788 [UDP] Seq=0 Win=0 Len=129	0
51822 > 53 [UDP] Seq=0 Win=0 Len=97	0
53 > 51822 [UDP] Seq=0 Win=0 Len=153	0
49188 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 49188 [UDP] Seq=0 Win=0 Len=183	0
63703 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 64031 [UDP] Seq=0 Win=0 Len=142	0
53 > 63703 [UDP] Seq=0 Win=0 Len=98	0
51811 > 53 [UDP] Seq=0 Win=0 Len=82	0
61676 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 51811 [UDP] Seq=0 Win=0 Len=347	0
64691 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 64691 [UDP] Seq=0 Win=0 Len=347	0
52368 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 52368 [UDP] Seq=0 Win=0 Len=160	0
60574 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 60574 [UDP] Seq=0 Win=0 Len=142	0
63602 > 53 [UDP] Seq=0 Win=0 Len=75	0
51988 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 63602 [UDP] Seq=0 Win=0 Len=356	0
53 > 51988 [UDP] Seq=0 Win=0 Len=174	0
59032 > 53 [UDP] Seq=0 Win=0 Len=72	0
62703 > 53 [UDP] Seq=0 Win=0 Len=75	0
54416 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 59032 [UDP] Seq=0 Win=0 Len=174	0
53 > 62703 [UDP] Seq=0 Win=0 Len=356	0
53 > 54416 [UDP] Seq=0 Win=0 Len=315	0
61676 > 53 [UDP] Seq=0 Win=0 Len=82	0
62455 > 53 [UDP] Seq=0 Win=0 Len=75	0
57180 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 62455 [UDP] Seq=0 Win=0 Len=315	0
53 > 61676 [UDP] Seq=0 Win=0 Len=143	0
61560 > 53 [UDP] Seq=0 Win=0 Len=72	0
55232 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 61560 [UDP] Seq=0 Win=0 Len=290	0
50256 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 50256 [UDP] Seq=0 Win=0 Len=249	0
53 > 57180 [UDP] Seq=0 Win=0 Len=153	0
53117 > 53 [UDP] Seq=0 Win=0 Len=80	0
49511 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 49511 [UDP] Seq=0 Win=0 Len=286	0
52005 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 52005 [UDP] Seq=0 Win=0 Len=225	0
53 > 55232 [UDP] Seq=0 Win=0 Len=127	0
57783 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 53117 [UDP] Seq=0 Win=0 Len=145	0
64587 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 64587 [UDP] Seq=0 Win=0 Len=417	0
50346 > 53 [UDP] Seq=0 Win=0 Len=118	0
53 > 50346 [UDP] Seq=0 Win=0 Len=383	0
58774 > 53 [UDP] Seq=0 Win=0 Len=118	0
53 > 58774 [UDP] Seq=0 Win=0 Len=479	0
64184 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 64184 [UDP] Seq=0 Win=0 Len=229	0
60613 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 60613 [UDP] Seq=0 Win=0 Len=90	0
56754 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 56754 [UDP] Seq=0 Win=0 Len=90	0
63986 > 53 [UDP] Seq=0 Win=0 Len=81	0
57777 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 63986 [UDP] Seq=0 Win=0 Len=183	0
53 > 57777 [UDP] Seq=0 Win=0 Len=136	0
59538 > 53 [UDP] Seq=0 Win=0 Len=81	0
64022 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 64022 [UDP] Seq=0 Win=0 Len=165	0
59711 > 53 [UDP] Seq=0 Win=0 Len=95	0
53 > 59711 [UDP] Seq=0 Win=0 Len=127	0
61738 > 53 [UDP] Seq=0 Win=0 Len=95	0
53 > 59538 [UDP] Seq=0 Win=0 Len=141	0
59518 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 59518 [UDP] Seq=0 Win=0 Len=235	0
53 > 61738 [UDP] Seq=0 Win=0 Len=161	0
54927 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 54927 [UDP] Seq=0 Win=0 Len=132	0
49836 > 53 [UDP] Seq=0 Win=0 Len=78	0
57783 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 49836 [UDP] Seq=0 Win=0 Len=110	0
58493 > 53 [UDP] Seq=0 Win=0 Len=82	0
54567 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 58493 [UDP] Seq=0 Win=0 Len=146	0
50223 > 53 [UDP] Seq=0 Win=0 Len=82	0
49486 > 443 [TCP] Seq=990886133 Win=0 Len=54	0
49466 > 443 [TCP] Seq=3052015128 Win=0 Len=54	0
49489 > 443 [TCP] Seq=3229276428 Win=0 Len=54	0
53 > 57783 [UDP] Seq=0 Win=0 Len=152	0
64426 > 53 [UDP] Seq=0 Win=0 Len=73	0
49487 > 443 [TCP] Seq=3890310330 Win=0 Len=54	0
53 > 54567 [UDP] Seq=0 Win=0 Len=137	0
53 > 64426 [UDP] Seq=0 Win=0 Len=359	0
57192 > 53 [UDP] Seq=0 Win=0 Len=76	0
58911 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 57192 [UDP] Seq=0 Win=0 Len=341	0
57878 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 58911 [UDP] Seq=0 Win=0 Len=174	0
53 > 57878 [UDP] Seq=0 Win=0 Len=204	0
60798 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 50223 [UDP] Seq=0 Win=0 Len=142	0
54284 > 53 [UDP] Seq=0 Win=0 Len=87	0
65207 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 54284 [UDP] Seq=0 Win=0 Len=175	0
53 > 65207 [UDP] Seq=0 Win=0 Len=93	0
52723 > 53 [UDP] Seq=0 Win=0 Len=87	0
56978 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 56978 [UDP] Seq=0 Win=0 Len=94	0
64490 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 64490 [UDP] Seq=0 Win=0 Len=225	0
51546 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 51546 [UDP] Seq=0 Win=0 Len=225	0
50470 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 60798 [UDP] Seq=0 Win=0 Len=160	0
53 > 52723 [UDP] Seq=0 Win=0 Len=148	0
62492 > 53 [UDP] Seq=0 Win=0 Len=72	0
56556 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 62492 [UDP] Seq=0 Win=0 Len=272	0
53 > 56556 [UDP] Seq=0 Win=0 Len=260	0
49482 > 443 [TCP] Seq=204012763 Win=0 Len=54	0
49483 > 443 [TCP] Seq=492023917 Win=0 Len=54	0
49477 > 443 [TCP] Seq=1568007569 Win=0 Len=54	0
49467 > 443 [TCP] Seq=2242670461 Win=0 Len=54	0
64911 > 53 [UDP] Seq=0 Win=0 Len=73	0
59766 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 64911 [UDP] Seq=0 Win=0 Len=255	0
53 > 59766 [UDP] Seq=0 Win=0 Len=260	0
64389 > 53 [UDP] Seq=0 Win=0 Len=73	0
54050 > 53 [UDP] Seq=0 Win=0 Len=75	0
59896 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 59896 [UDP] Seq=0 Win=0 Len=93	0
53 > 54050 [UDP] Seq=0 Win=0 Len=162	0
53138 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 53138 [UDP] Seq=0 Win=0 Len=90	0
60082 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 60082 [UDP] Seq=0 Win=0 Len=90	0
49702 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 49702 [UDP] Seq=0 Win=0 Len=306	0
57519 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 57519 [UDP] Seq=0 Win=0 Len=306	0
56006 > 53 [UDP] Seq=0 Win=0 Len=73	0
50470 > 53 [UDP] Seq=0 Win=0 Len=73	0
62621 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 62621 [UDP] Seq=0 Win=0 Len=167	0
53 > 50470 [UDP] Seq=0 Win=0 Len=140	0
53 > 56006 [UDP] Seq=0 Win=0 Len=154	0
59515 > 53 [UDP] Seq=0 Win=0 Len=75	0
52581 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 52581 [UDP] Seq=0 Win=0 Len=174	0
53 > 59515 [UDP] Seq=0 Win=0 Len=91	0
50335 > 53 [UDP] Seq=0 Win=0 Len=75	0
53265 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 50335 [UDP] Seq=0 Win=0 Len=91	0
53 > 53265 [UDP] Seq=0 Win=0 Len=102	0
50330 > 53 [UDP] Seq=0 Win=0 Len=86	0
59249 > 53 [UDP] Seq=0 Win=0 Len=75	0
57853 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 50330 [UDP] Seq=0 Win=0 Len=142	0
64389 > 53 [UDP] Seq=0 Win=0 Len=73	0
61599 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 57853 [UDP] Seq=0 Win=0 Len=351	0
53 > 61599 [UDP] Seq=0 Win=0 Len=174	0
63374 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 63374 [UDP] Seq=0 Win=0 Len=102	0
62990 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 62990 [UDP] Seq=0 Win=0 Len=142	0
55201 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 55201 [UDP] Seq=0 Win=0 Len=174	0
53 > 59249 [UDP] Seq=0 Win=0 Len=152	0
53 > 64389 [UDP] Seq=0 Win=0 Len=136	0
64344 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 64344 [UDP] Seq=0 Win=0 Len=102	0
50874 > 53 [UDP] Seq=0 Win=0 Len=72	0
59057 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 50874 [UDP] Seq=0 Win=0 Len=174	0
63024 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 59057 [UDP] Seq=0 Win=0 Len=142	0
53 > 63024 [UDP] Seq=0 Win=0 Len=93	0
62323 > 53 [UDP] Seq=0 Win=0 Len=86	0
54097 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 62323 [UDP] Seq=0 Win=0 Len=102	0
53 > 54097 [UDP] Seq=0 Win=0 Len=94	0
53422 > 53 [UDP] Seq=0 Win=0 Len=86	0
53153 > 53 [UDP] Seq=0 Win=0 Len=77	0
64660 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 53422 [UDP] Seq=0 Win=0 Len=142	0
53 > 53153 [UDP] Seq=0 Win=0 Len=93	0
53 > 64660 [UDP] Seq=0 Win=0 Len=94	0
61277 > 53 [UDP] Seq=0 Win=0 Len=78	0
58456 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 61277 [UDP] Seq=0 Win=0 Len=106	0
53 > 58456 [UDP] Seq=0 Win=0 Len=93	0
63238 > 53 [UDP] Seq=0 Win=0 Len=77	0
53838 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 63238 [UDP] Seq=0 Win=0 Len=105	0
52466 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 53838 [UDP] Seq=0 Win=0 Len=93	0
53 > 52466 [UDP] Seq=0 Win=0 Len=167	0
52979 > 53 [UDP] Seq=0 Win=0 Len=85	0
53 > 52979 [UDP] Seq=0 Win=0 Len=101	0
57777 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 57777 [UDP] Seq=0 Win=0 Len=131	0
52685 > 53 [UDP] Seq=0 Win=0 Len=86	0
57066 > 53 [UDP] Seq=0 Win=0 Len=85	0
53 > 52685 [UDP] Seq=0 Win=0 Len=351	0
53 > 57066 [UDP] Seq=0 Win=0 Len=141	0
60569 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 60569 [UDP] Seq=0 Win=0 Len=351	0
54450 > 53 [UDP] Seq=0 Win=0 Len=86	0
54450 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 54450 [UDP] Seq=0 Win=0 Len=167	0
63543 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63543 [UDP] Seq=0 Win=0 Len=91	0
50073 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 50073 [UDP] Seq=0 Win=0 Len=91	0
55611 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 55611 [UDP] Seq=0 Win=0 Len=91	0
51219 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 51219 [UDP] Seq=0 Win=0 Len=103	0
53856 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 53856 [UDP] Seq=0 Win=0 Len=91	0
65020 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 65020 [UDP] Seq=0 Win=0 Len=91	0
61173 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 61173 [UDP] Seq=0 Win=0 Len=91	0
56570 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56570 [UDP] Seq=0 Win=0 Len=103	0
63762 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 63762 [UDP] Seq=0 Win=0 Len=247	0
62779 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 62779 [UDP] Seq=0 Win=0 Len=247	0
53124 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 53124 [UDP] Seq=0 Win=0 Len=221	0
53709 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 53709 [UDP] Seq=0 Win=0 Len=233	0
50835 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 50835 [UDP] Seq=0 Win=0 Len=244	0
61409 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 61409 [UDP] Seq=0 Win=0 Len=244	0
62295 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 62295 [UDP] Seq=0 Win=0 Len=226	0
58281 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 58281 [UDP] Seq=0 Win=0 Len=238	0
55795 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 55795 [UDP] Seq=0 Win=0 Len=91	0
63552 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63552 [UDP] Seq=0 Win=0 Len=91	0
61731 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 61731 [UDP] Seq=0 Win=0 Len=91	0
64510 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 64510 [UDP] Seq=0 Win=0 Len=103	0
61471 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 61471 [UDP] Seq=0 Win=0 Len=247	0
61172 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 61172 [UDP] Seq=0 Win=0 Len=247	0
51406 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 51406 [UDP] Seq=0 Win=0 Len=221	0
59594 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 59594 [UDP] Seq=0 Win=0 Len=233	0
60574 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 60574 [UDP] Seq=0 Win=0 Len=244	0
56207 > 53 [UDP] Seq=0 Win=0 Len=76	0
65361 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56207 [UDP] Seq=0 Win=0 Len=244	0
64262 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 65361 [UDP] Seq=0 Win=0 Len=91	0
53 > 64262 [UDP] Seq=0 Win=0 Len=226	0
59079 > 53 [UDP] Seq=0 Win=0 Len=87	0
63994 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63994 [UDP] Seq=0 Win=0 Len=91	0
53 > 59079 [UDP] Seq=0 Win=0 Len=238	0
56674 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56674 [UDP] Seq=0 Win=0 Len=91	0
55610 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 55610 [UDP] Seq=0 Win=0 Len=103	0
49438 > 443 [TCP] Seq=3936653484 Win=0 Len=54	0
49435 > 443 [TCP] Seq=2688220184 Win=0 Len=54	0
65382 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 65382 [UDP] Seq=0 Win=0 Len=91	0
63979 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63979 [UDP] Seq=0 Win=0 Len=91	0
50313 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 50313 [UDP] Seq=0 Win=0 Len=91	0
56701 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56701 [UDP] Seq=0 Win=0 Len=103	0
61562 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 61562 [UDP] Seq=0 Win=0 Len=244	0
55330 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 55330 [UDP] Seq=0 Win=0 Len=244	0
56201 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 56201 [UDP] Seq=0 Win=0 Len=226	0
54263 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 54263 [UDP] Seq=0 Win=0 Len=238	0
49571 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 49571 [UDP] Seq=0 Win=0 Len=91	0
56171 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56171 [UDP] Seq=0 Win=0 Len=91	0
56558 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56558 [UDP] Seq=0 Win=0 Len=91	0
55919 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 55919 [UDP] Seq=0 Win=0 Len=103	0
64428 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 64428 [UDP] Seq=0 Win=0 Len=244	0
51491 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 51491 [UDP] Seq=0 Win=0 Len=244	0
64965 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 64965 [UDP] Seq=0 Win=0 Len=226	0
51210 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 51210 [UDP] Seq=0 Win=0 Len=238	0
49440 > 443 [TCP] Seq=2625169946 Win=0 Len=54	0
51820 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 51820 [UDP] Seq=0 Win=0 Len=247	0
51409 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 51409 [UDP] Seq=0 Win=0 Len=247	0
57370 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 57370 [UDP] Seq=0 Win=0 Len=221	0
57128 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 57128 [UDP] Seq=0 Win=0 Len=233	0
59872 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 59872 [UDP] Seq=0 Win=0 Len=91	0
56997 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56997 [UDP] Seq=0 Win=0 Len=91	0
58817 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 58817 [UDP] Seq=0 Win=0 Len=91	0
62986 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 62986 [UDP] Seq=0 Win=0 Len=103	0
49878 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 49878 [UDP] Seq=0 Win=0 Len=244	0
58175 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 58175 [UDP] Seq=0 Win=0 Len=244	0
53080 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 53080 [UDP] Seq=0 Win=0 Len=226	0
56282 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 56282 [UDP] Seq=0 Win=0 Len=238	0
51355 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 51355 [UDP] Seq=0 Win=0 Len=91	0
56117 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56117 [UDP] Seq=0 Win=0 Len=91	0
63527 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63527 [UDP] Seq=0 Win=0 Len=91	0
61612 > 53 [UDP] Seq=0 Win=0 Len=75	0
