Info	Severity
53 > 56287 [UDP] Seq=0 Win=0 Len=244	0
11853 > 80 [ACK] Seq=1035635940 Ack=2102207519 Win=512 Len=54	1
2367 > 80 [ACK] Seq=775183242 Ack=31553416 Win=512 Len=54	1
53 > 52782 [UDP] Seq=0 Win=0 Len=144	0
53 > 54945 [UDP] Seq=0 Win=0 Len=91	0
54329 > 53 [UDP] Seq=0 Win=0 Len=75	0
59770 > 53 [UDP] Seq=0 Win=0 Len=80	0
11329 > 80 [ACK] Seq=1592822068 Ack=872065481 Win=512 Len=54	1
6775 > 80 [ACK] Seq=198362527 Ack=686332593 Win=512 Len=54	1
48399 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 58932 [UDP] Seq=0 Win=0 Len=238	0
51769 > 53 [UDP] Seq=0 Win=0 Len=71	0
4712 > 80 [ACK] Seq=1542321652 Ack=439789857 Win=512 Len=54	1
10563 > 80 [ACK] Seq=35867412 Ack=282300028 Win=512 Len=54	1
53 > 49877 [UDP] Seq=0 Win=0 Len=166	0
65400 > 53 [UDP] Seq=0 Win=0 Len=75	0
49206 > 53 [UDP] Seq=0 Win=0 Len=89	0
53 > 59091 [UDP] Seq=0 Win=0 Len=269	0
49187 > 443 [TCP] Seq=3154212224 Win=0 Len=54	0
64800 > 53 [UDP] Seq=0 Win=0 Len=72	0
62442 > 53 [UDP] Seq=0 Win=0 Len=83	0
53 > 56830 [UDP] Seq=0 Win=0 Len=141	0
53 > 65145 [UDP] Seq=0 Win=0 Len=119	0
5323 > 80 [ACK] Seq=1392276223 Ack=1721814105 Win=512 Len=54	1
53720 > 53 [UDP] Seq=0 Win=0 Len=91	0
53 > 64942 [UDP] Seq=0 Win=0 Len=139	0
12322 > 80 [ACK] Seq=1450820578 Ack=1777444468 Win=512 Len=54	1
53 > 50069 [UDP] Seq=0 Win=0 Len=353	0
53 > 55019 [UDP] Seq=0 Win=0 Len=232	0
59368 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 60406 [UDP] Seq=0 Win=0 Len=221	0
44033 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 54925 [UDP] Seq=0 Win=0 Len=257	0
13148 > 80 [ACK] Seq=1196344752 Ack=1703902978 Win=512 Len=54	1
53 > 52754 [UDP] Seq=0 Win=0 Len=354	0
63922 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 58594 [UDP] Seq=0 Win=0 Len=226	0
53 > 63562 [UDP] Seq=0 Win=0 Len=131	0
50656 > 53 [UDP] Seq=0 Win=0 Len=75	0
52304 > 53 [UDP] Seq=0 Win=0 Len=106	0
53 > 62212 [UDP] Seq=0 Win=0 Len=203	0
53 > 54769 [UDP] Seq=0 Win=0 Len=247	0
3676 > 80 [ACK] Seq=83703914 Ack=1931776804 Win=512 Len=54	1
49915 > 53 [UDP] Seq=0 Win=0 Len=91	0
53 > 57947 [UDP] Seq=0 Win=0 Len=185	0
53 > 54504 [UDP] Seq=0 Win=0 Len=107	0
53 > 49561 [UDP] Seq=0 Win=0 Len=385	0
53 > 51853 [UDP] Seq=0 Win=0 Len=244	0
50127 > 53 [UDP] Seq=0 Win=0 Len=126	0
16591 > 80 [ACK] Seq=1697245834 Ack=1126914436 Win=512 Len=54	1
53 > 59766 [UDP] Seq=0 Win=0 Len=132	0
48545 > 53 [UDP] Seq=0 Win=0 Len=102	0
53 > 53352 [UDP] Seq=0 Win=0 Len=93	0
57021 > 53 [UDP] Seq=0 Win=0 Len=83	0
53 > 55114 [UDP] Seq=0 Win=0 Len=239	0
65486 > 53 [UDP] Seq=0 Win=0 Len=87	0
10779 > 80 [ACK] Seq=865025640 Ack=189303045 Win=512 Len=54	1
53 > 62330 [UDP] Seq=0 Win=0 Len=103	0
10211 > 80 [ACK] Seq=608149341 Ack=420417725 Win=512 Len=54	1
7250 > 80 [ACK] Seq=1637573507 Ack=343763944 Win=512 Len=54	1
51515 > 53 [UDP] Seq=0 Win=0 Len=73	0
63217 > 53 [UDP] Seq=0 Win=0 Len=82	0
53643 > 53 [UDP] Seq=0 Win=0 Len=74	0
12014 > 80 [ACK] Seq=1139842864 Ack=125449063 Win=512 Len=54	1
56102 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 58381 [UDP] Seq=0 Win=0 Len=206	0
55081 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 54036 [UDP] Seq=0 Win=0 Len=82	0
53 > 50953 [UDP] Seq=0 Win=0 Len=89	0
53 > 50738 [UDP] Seq=0 Win=0 Len=226	0
65005 > 53 [UDP] Seq=0 Win=0 Len=76	0
57118 > 53 [UDP] Seq=0 Win=0 Len=84	0
52401 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 62660 [UDP] Seq=0 Win=0 Len=226	0
9919 > 80 [ACK] Seq=1677436350 Ack=2045983553 Win=512 Len=54	1
10316 > 80 [ACK] Seq=2065962525 Ack=148537462 Win=512 Len=54	1
63038 > 53 [UDP] Seq=0 Win=0 Len=93	0
16456 > 80 [ACK] Seq=1594233386 Ack=189341513 Win=512 Len=54	1
9382 > 80 [ACK] Seq=587553661 Ack=1751105376 Win=512 Len=54	1
4644 > 80 [ACK] Seq=2052326569 Ack=413691802 Win=512 Len=54	1
54677 > 53 [UDP] Seq=0 Win=0 Len=83	0
53 > 57264 [UDP] Seq=0 Win=0 Len=257	0
61144 > 53 [UDP] Seq=0 Win=0 Len=75	0
15348 > 80 [ACK] Seq=1794252318 Ack=494883178 Win=512 Len=54	1
53 > 60305 [UDP] Seq=0 Win=0 Len=106	0
53 > 56734 [UDP] Seq=0 Win=0 Len=127	0
59481 > 53 [UDP] Seq=0 Win=0 Len=75	0
49426 > 53 [UDP] Seq=0 Win=0 Len=71	0
50944 > 443 [TCP] Seq=1957804682 Win=0 Len=54	0
56296 > 53 [UDP] Seq=0 Win=0 Len=87	0
59622 > 53 [UDP] Seq=0 Win=0 Len=127	0
2892 > 80 [ACK] Seq=1332227195 Ack=1588116098 Win=512 Len=54	1
52352 > 53 [UDP] Seq=0 Win=0 Len=86	0
52281 > 53 [UDP] Seq=0 Win=0 Len=75	0
2545 > 80 [ACK] Seq=1254736266 Ack=498487984 Win=512 Len=54	1
58016 > 53 [UDP] Seq=0 Win=0 Len=71	0
53 > 63314 [UDP] Seq=0 Win=0 Len=229	0
10776 > 80 [ACK] Seq=461596890 Ack=1448866829 Win=512 Len=54	1
53 > 60343 [UDP] Seq=0 Win=0 Len=142	0
50081 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 61991 [UDP] Seq=0 Win=0 Len=154	0
53 > 51963 [UDP] Seq=0 Win=0 Len=174	0
53 > 58118 [UDP] Seq=0 Win=0 Len=169	0
65160 > 53 [UDP] Seq=0 Win=0 Len=82	0
12001 > 80 [ACK] Seq=115217398 Ack=480166308 Win=512 Len=54	1
16714 > 80 [ACK] Seq=1407798454 Ack=114262336 Win=512 Len=54	1
60763 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 53243 [UDP] Seq=0 Win=0 Len=90	0
58689 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 54475 [UDP] Seq=0 Win=0 Len=103	0
53 > 63883 [UDP] Seq=0 Win=0 Len=96	0
53 > 64960 [UDP] Seq=0 Win=0 Len=244	0
53 > 59703 [UDP] Seq=0 Win=0 Len=221	0
34723 > 53 [UDP] Seq=0 Win=0 Len=75	0
7871 > 80 [ACK] Seq=1118694759 Ack=780507563 Win=512 Len=54	1
53 > 53586 [UDP] Seq=0 Win=0 Len=257	0
63396 > 53 [UDP] Seq=0 Win=0 Len=70	0
53 > 52868 [UDP] Seq=0 Win=0 Len=146	0
53 > 58080 [UDP] Seq=0 Win=0 Len=136	0
53404 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 61089 [UDP] Seq=0 Win=0 Len=238	0
54517 > 53 [UDP] Seq=0 Win=0 Len=76	0
49579 > 53 [UDP] Seq=0 Win=0 Len=93	0
51837 > 53 [UDP] Seq=0 Win=0 Len=79	0
65376 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 60868 [UDP] Seq=0 Win=0 Len=172	0
58483 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 49981 [UDP] Seq=0 Win=0 Len=144	0
53 > 64808 [UDP] Seq=0 Win=0 Len=348	0
53 > 62936 [UDP] Seq=0 Win=0 Len=91	0
61436 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 52821 [UDP] Seq=0 Win=0 Len=184	0
53 > 49936 [UDP] Seq=0 Win=0 Len=221	0
10935 > 80 [ACK] Seq=1750441050 Ack=1148042857 Win=512 Len=54	1
53 > 46587 [UDP] Seq=0 Win=0 Len=179	0
53 > 55326 [UDP] Seq=0 Win=0 Len=390	0
46587 > 53 [UDP] Seq=0 Win=0 Len=76	0
56747 > 53 [UDP] Seq=0 Win=0 Len=75	0
61948 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 52320 [UDP] Seq=0 Win=0 Len=111	0
2376 > 80 [ACK] Seq=1018698031 Ack=1716064205 Win=512 Len=54	1
53 > 65271 [UDP] Seq=0 Win=0 Len=132	0
53 > 56171 [UDP] Seq=0 Win=0 Len=91	0
11424 > 80 [ACK] Seq=661616838 Ack=2070122160 Win=512 Len=54	1
53 > 58469 [UDP] Seq=0 Win=0 Len=164	0
5108 > 80 [ACK] Seq=1089508906 Ack=1057285777 Win=512 Len=54	1
64618 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 56528 [UDP] Seq=0 Win=0 Len=103	0
51241 > 53 [UDP] Seq=0 Win=0 Len=89	0
47640 > 53 [UDP] Seq=0 Win=0 Len=79	0
2308 > 80 [ACK] Seq=1851677672 Ack=904604995 Win=512 Len=54	1
53 > 65297 [UDP] Seq=0 Win=0 Len=204	0
53 > 53302 [UDP] Seq=0 Win=0 Len=98	0
56970 > 53 [UDP] Seq=0 Win=0 Len=84	0
64517 > 53 [UDP] Seq=0 Win=0 Len=78	0
60613 > 53 [UDP] Seq=0 Win=0 Len=97	0
53 > 65283 [UDP] Seq=0 Win=0 Len=170	0
63971 > 53 [UDP] Seq=0 Win=0 Len=81	0
56773 > 53 [UDP] Seq=0 Win=0 Len=87	0
16140 > 80 [ACK] Seq=1202849174 Ack=715984759 Win=512 Len=54	1
12722 > 80 [ACK] Seq=806520360 Ack=779521438 Win=512 Len=54	1
53 > 63247 [UDP] Seq=0 Win=0 Len=238	0
49924 > 53 [UDP] Seq=0 Win=0 Len=79	0
2738 > 80 [ACK] Seq=316296061 Ack=421805683 Win=512 Len=54	1
12047 > 80 [ACK] Seq=1620111277 Ack=1002835699 Win=512 Len=54	1
50866 > 53 [UDP] Seq=0 Win=0 Len=75	0
56084 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 62538 [UDP] Seq=0 Win=0 Len=103	0
10278 > 80 [ACK] Seq=1258624785 Ack=986203917 Win=512 Len=54	1
51072 > 53 [UDP] Seq=0 Win=0 Len=86	0
55361 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 58131 [UDP] Seq=0 Win=0 Len=102	0
65450 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 58359 [UDP] Seq=0 Win=0 Len=128	0
13542 > 80 [ACK] Seq=846130893 Ack=1420071263 Win=512 Len=54	1
7298 > 80 [ACK] Seq=326687089 Ack=1003647937 Win=512 Len=54	1
63363 > 53 [UDP] Seq=0 Win=0 Len=77	0
49736 > 53 [UDP] Seq=0 Win=0 Len=71	0
53 > 54656 [UDP] Seq=0 Win=0 Len=91	0
52446 > 53 [UDP] Seq=0 Win=0 Len=80	0
15778 > 80 [ACK] Seq=88797770 Ack=449005362 Win=512 Len=54	1
64360 > 53 [UDP] Seq=0 Win=0 Len=80	0
59240 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 57759 [UDP] Seq=0 Win=0 Len=390	0
53 > 64088 [UDP] Seq=0 Win=0 Len=389	0
15848 > 80 [ACK] Seq=437661562 Ack=1830025415 Win=512 Len=54	1
53885 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 50446 [UDP] Seq=0 Win=0 Len=157	0
53 > 55711 [UDP] Seq=0 Win=0 Len=91	0
15498 > 80 [ACK] Seq=76095544 Ack=887851377 Win=512 Len=54	1
53128 > 53 [UDP] Seq=0 Win=0 Len=75	0
16004 > 80 [ACK] Seq=1680753114 Ack=227883826 Win=512 Len=54	1
5556 > 80 [ACK] Seq=1983533082 Ack=952151093 Win=512 Len=54	1
61446 > 53 [UDP] Seq=0 Win=0 Len=68	0
53829 > 53 [UDP] Seq=0 Win=0 Len=64	0
53 > 55978 [UDP] Seq=0 Win=0 Len=244	0
58824 > 53 [UDP] Seq=0 Win=0 Len=84	0
53149 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 64715 [UDP] Seq=0 Win=0 Len=244	0
9888 > 80 [ACK] Seq=2107460609 Ack=497599997 Win=512 Len=54	1
51867 > 53 [UDP] Seq=0 Win=0 Len=72	0
13252 > 80 [ACK] Seq=153248840 Ack=1374411580 Win=512 Len=54	1
51817 > 53 [UDP] Seq=0 Win=0 Len=66	0
53 > 58253 [UDP] Seq=0 Win=0 Len=157	0
53 > 32842 [UDP] Seq=0 Win=0 Len=166	0
53 > 60362 [UDP] Seq=0 Win=0 Len=244	0
59923 > 53 [UDP] Seq=0 Win=0 Len=66	0
53 > 50043 [UDP] Seq=0 Win=0 Len=151	0
53 > 55640 [UDP] Seq=0 Win=0 Len=170	0
55007 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 53978 [UDP] Seq=0 Win=0 Len=131	0
62434 > 53 [UDP] Seq=0 Win=0 Len=74	0
56507 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 63788 [UDP] Seq=0 Win=0 Len=176	0
49140 > 53 [UDP] Seq=0 Win=0 Len=79	0
58650 > 53 [UDP] Seq=0 Win=0 Len=73	0
58320 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 63165 [UDP] Seq=0 Win=0 Len=289	0
65222 > 443 [TCP] Seq=2517716004 Win=0 Len=54	0
16347 > 80 [ACK] Seq=2133110540 Ack=1470709186 Win=512 Len=54	1
53 > 51240 [UDP] Seq=0 Win=0 Len=90	0
53 > 51669 [UDP] Seq=0 Win=0 Len=151	0
62308 > 53 [UDP] Seq=0 Win=0 Len=87	0
2754 > 80 [ACK] Seq=1397751710 Ack=1409980433 Win=512 Len=54	1
32842 > 53 [UDP] Seq=0 Win=0 Len=75	0
59815 > 53 [UDP] Seq=0 Win=0 Len=84	0
50727 > 53 [UDP] Seq=0 Win=0 Len=75	0
13143 > 80 [ACK] Seq=433918625 Ack=785552133 Win=512 Len=54	1
53 > 59580 [UDP] Seq=0 Win=0 Len=102	0
53 > 53211 [UDP] Seq=0 Win=0 Len=154	0
53 > 56125 [UDP] Seq=0 Win=0 Len=238	0
43981 > 53 [UDP] Seq=0 Win=0 Len=83	0
16301 > 80 [ACK] Seq=1959913886 Ack=1808896400 Win=512 Len=54	1
63058 > 53 [UDP] Seq=0 Win=0 Len=82	0
16633 > 80 [ACK] Seq=1010205888 Ack=605601448 Win=512 Len=54	1
64836 > 53 [UDP] Seq=0 Win=0 Len=79	0
61843 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 55864 [UDP] Seq=0 Win=0 Len=91	0
53 > 62108 [UDP] Seq=0 Win=0 Len=87	0
54300 > 53 [UDP] Seq=0 Win=0 Len=75	0
63505 > 53 [UDP] Seq=0 Win=0 Len=75	0
51595 > 53 [UDP] Seq=0 Win=0 Len=82	0
3268 > 80 [ACK] Seq=419096249 Ack=1296694131 Win=512 Len=54	1
49207 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 62638 [UDP] Seq=0 Win=0 Len=247	0
53 > 62338 [UDP] Seq=0 Win=0 Len=238	0
53 > 53010 [UDP] Seq=0 Win=0 Len=232	0
57267 > 53 [UDP] Seq=0 Win=0 Len=86	0
9177 > 80 [ACK] Seq=457834451 Ack=1389611793 Win=512 Len=54	1
63932 > 53 [UDP] Seq=0 Win=0 Len=75	0
13749 > 80 [ACK] Seq=1515556199 Ack=732738697 Win=512 Len=54	1
57417 > 53 [UDP] Seq=0 Win=0 Len=84	0
4269 > 80 [ACK] Seq=1745530047 Ack=185608673 Win=512 Len=54	1
54682 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 49227 [UDP] Seq=0 Win=0 Len=91	0
9012 > 80 [ACK] Seq=612238624 Ack=291503838 Win=512 Len=54	1
53 > 62091 [UDP] Seq=0 Win=0 Len=227	0
8607 > 80 [ACK] Seq=812818788 Ack=530545925 Win=512 Len=54	1
52888 > 53 [UDP] Seq=0 Win=0 Len=80	0
53 > 63697 [UDP] Seq=0 Win=0 Len=389	0
53 > 50476 [UDP] Seq=0 Win=0 Len=142	0
12617 > 80 [ACK] Seq=286972934 Ack=1626579918 Win=512 Len=54	1
52576 > 53 [UDP] Seq=0 Win=0 Len=84	0
45904 > 53 [UDP] Seq=0 Win=0 Len=72	0
11899 > 80 [ACK] Seq=389470486 Ack=1471220819 Win=512 Len=54	1
53 > 61556 [UDP] Seq=0 Win=0 Len=244	0
56164 > 53 [UDP] Seq=0 Win=0 Len=75	0
46878 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 54884 [UDP] Seq=0 Win=0 Len=353	0
62413 > 53 [UDP] Seq=0 Win=0 Len=78	0
52196 > 443 [TCP] Seq=1791689549 Win=0 Len=54	0
53 > 54718 [UDP] Seq=0 Win=0 Len=108	0
10883 > 80 [ACK] Seq=126957080 Ack=4460127 Win=512 Len=54	1
54128 > 53 [UDP] Seq=0 Win=0 Len=76	0
49567 > 53 [UDP] Seq=0 Win=0 Len=73	0
5958 > 80 [ACK] Seq=1332971367 Ack=1286592475 Win=512 Len=54	1
59227 > 53 [UDP] Seq=0 Win=0 Len=83	0
53 > 50290 [UDP] Seq=0 Win=0 Len=220	0
53 > 57402 [UDP] Seq=0 Win=0 Len=247	0
49185 > 443 [TCP] Seq=604272782 Win=0 Len=54	0
53 > 60220 [UDP] Seq=0 Win=0 Len=116	0
53 > 64783 [UDP] Seq=0 Win=0 Len=389	0
60439 > 53 [UDP] Seq=0 Win=0 Len=77	0
15281 > 80 [ACK] Seq=345247637 Ack=149008084 Win=512 Len=54	1
11641 > 80 [ACK] Seq=2048392984 Ack=1547899671 Win=512 Len=54	1
10035 > 80 [ACK] Seq=753283886 Ack=715593100 Win=512 Len=54	1
61594 > 53 [UDP] Seq=0 Win=0 Len=68	0
53 > 57442 [UDP] Seq=0 Win=0 Len=157	0
62169 > 53 [UDP] Seq=0 Win=0 Len=86	0
60216 > 53 [UDP] Seq=0 Win=0 Len=78	0
53 > 49464 [UDP] Seq=0 Win=0 Len=389	0
53 > 57909 [UDP] Seq=0 Win=0 Len=121	0
6188 > 80 [ACK] Seq=1638349368 Ack=2028343952 Win=512 Len=54	1
51760 > 53 [UDP] Seq=0 Win=0 Len=75	0
60708 > 53 [UDP] Seq=0 Win=0 Len=76	0
55894 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 62808 [UDP] Seq=0 Win=0 Len=247	0
64370 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 59150 [UDP] Seq=0 Win=0 Len=313	0
53 > 61595 [UDP] Seq=0 Win=0 Len=88	0
2020 > 80 [ACK] Seq=863616258 Ack=774800867 Win=512 Len=54	1
6698 > 80 [ACK] Seq=2126591891 Ack=263035552 Win=512 Len=54	1
65389 > 443 [TCP] Seq=2400696119 Win=0 Len=54	0
2788 > 80 [ACK] Seq=1613774122 Ack=2085189225 Win=512 Len=54	1
53 > 61570 [UDP] Seq=0 Win=0 Len=197	0
13918 > 80 [ACK] Seq=1437002127 Ack=544532270 Win=512 Len=54	1
2254 > 80 [ACK] Seq=918221380 Ack=988727199 Win=512 Len=54	1
60828 > 53 [UDP] Seq=0 Win=0 Len=87	0
15015 > 80 [ACK] Seq=1204597040 Ack=1889497143 Win=512 Len=54	1
55279 > 53 [UDP] Seq=0 Win=0 Len=89	0
53 > 51481 [UDP] Seq=0 Win=0 Len=244	0
64031 > 53 [UDP] Seq=0 Win=0 Len=87	0
55194 > 53 [UDP] Seq=0 Win=0 Len=80	0
63638 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56640 [UDP] Seq=0 Win=0 Len=247	0
11212 > 80 [ACK] Seq=876795206 Ack=1148369718 Win=512 Len=54	1
54399 > 53 [UDP] Seq=0 Win=0 Len=74	0
50653 > 53 [UDP] Seq=0 Win=0 Len=74	0
32851 > 53 [UDP] Seq=0 Win=0 Len=75	0
57938 > 53 [UDP] Seq=0 Win=0 Len=79	0
8943 > 80 [ACK] Seq=1376343263 Ack=459855237 Win=512 Len=54	1
53 > 54304 [UDP] Seq=0 Win=0 Len=100	0
51326 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 52669 [UDP] Seq=0 Win=0 Len=106	0
15507 > 80 [ACK] Seq=1156368272 Ack=862613858 Win=512 Len=54	1
12824 > 80 [ACK] Seq=681038526 Ack=1626158410 Win=512 Len=54	1
2344 > 80 [ACK] Seq=1884744949 Ack=1894092311 Win=512 Len=54	1
53 > 53159 [UDP] Seq=0 Win=0 Len=174	0
53 > 57671 [UDP] Seq=0 Win=0 Len=244	0
53 > 50306 [UDP] Seq=0 Win=0 Len=91	0
53 > 53207 [UDP] Seq=0 Win=0 Len=91	0
64192 > 53 [UDP] Seq=0 Win=0 Len=83	0
65187 > 53 [UDP] Seq=0 Win=0 Len=89	0
53 > 59398 [UDP] Seq=0 Win=0 Len=103	0
53 > 54600 [UDP] Seq=0 Win=0 Len=91	0
52710 > 53 [UDP] Seq=0 Win=0 Len=87	0
3320 > 80 [ACK] Seq=1101262418 Ack=103496773 Win=512 Len=54	1
53 > 57130 [UDP] Seq=0 Win=0 Len=315	0
62101 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 58209 [UDP] Seq=0 Win=0 Len=238	0
60936 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 60048 [UDP] Seq=0 Win=0 Len=354	0
60375 > 53 [UDP] Seq=0 Win=0 Len=75	0
57325 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 35624 [UDP] Seq=0 Win=0 Len=130	0
54094 > 53 [UDP] Seq=0 Win=0 Len=89	0
56997 > 53 [UDP] Seq=0 Win=0 Len=75	0
50546 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 64890 [UDP] Seq=0 Win=0 Len=238	0
53 > 55946 [UDP] Seq=0 Win=0 Len=247	0
53 > 64031 [UDP] Seq=0 Win=0 Len=458	0
53 > 56638 [UDP] Seq=0 Win=0 Len=102	0
53 > 60392 [UDP] Seq=0 Win=0 Len=114	0
57886 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 58369 [UDP] Seq=0 Win=0 Len=144	0
4272 > 80 [ACK] Seq=2101237349 Ack=749559426 Win=512 Len=54	1
53 > 52158 [UDP] Seq=0 Win=0 Len=91	0
57126 > 53 [UDP] Seq=0 Win=0 Len=76	0
53 > 51603 [UDP] Seq=0 Win=0 Len=175	0
59478 > 53 [UDP] Seq=0 Win=0 Len=80	0
10754 > 80 [ACK] Seq=1207089979 Ack=1318862405 Win=512 Len=54	1
4011 > 80 [ACK] Seq=1662296033 Ack=211670246 Win=512 Len=54	1
53 > 50806 [UDP] Seq=0 Win=0 Len=389	0
53286 > 53 [UDP] Seq=0 Win=0 Len=81	0
60464 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 51728 [UDP] Seq=0 Win=0 Len=204	0
54633 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 58755 [UDP] Seq=0 Win=0 Len=134	0
62730 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 59174 [UDP] Seq=0 Win=0 Len=385	0
51352 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 50991 [UDP] Seq=0 Win=0 Len=189	0
5279 > 80 [ACK] Seq=1620524720 Ack=216229088 Win=512 Len=54	1
61936 > 53 [UDP] Seq=0 Win=0 Len=88	0
53 > 52756 [UDP] Seq=0 Win=0 Len=244	0
8964 > 80 [ACK] Seq=1258393778 Ack=1532972871 Win=512 Len=54	1
53 > 58827 [UDP] Seq=0 Win=0 Len=131	0
53 > 36157 [UDP] Seq=0 Win=0 Len=102	0
53 > 52804 [UDP] Seq=0 Win=0 Len=130	0
10323 > 80 [ACK] Seq=1989525672 Ack=1246245573 Win=512 Len=54	1
63061 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 64927 [UDP] Seq=0 Win=0 Len=162	0
53 > 56558 [UDP] Seq=0 Win=0 Len=103	0
53070 > 53 [UDP] Seq=0 Win=0 Len=83	0
53 > 59010 [UDP] Seq=0 Win=0 Len=170	0
9094 > 80 [ACK] Seq=685103840 Ack=1446586672 Win=512 Len=54	1
52594 > 53 [UDP] Seq=0 Win=0 Len=86	0
10102 > 80 [ACK] Seq=844679929 Ack=1116047887 Win=512 Len=54	1
53 > 53647 [UDP] Seq=0 Win=0 Len=238	0
54501 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 51778 [UDP] Seq=0 Win=0 Len=139	0
53 > 50241 [UDP] Seq=0 Win=0 Len=103	0
52193 > 53 [UDP] Seq=0 Win=0 Len=89	0
52931 > 53 [UDP] Seq=0 Win=0 Len=84	0
8077 > 80 [ACK] Seq=1986530934 Ack=1821959958 Win=512 Len=54	1
53 > 52143 [UDP] Seq=0 Win=0 Len=271	0
15514 > 80 [ACK] Seq=1181924890 Ack=180178422 Win=512 Len=54	1
62237 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 61553 [UDP] Seq=0 Win=0 Len=191	0
7041 > 80 [ACK] Seq=954446783 Ack=926172774 Win=512 Len=54	1
16180 > 80 [ACK] Seq=2062285188 Ack=1154000802 Win=512 Len=54	1
53 > 64995 [UDP] Seq=0 Win=0 Len=244	0
51895 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 51776 [UDP] Seq=0 Win=0 Len=247	0
52096 > 53 [UDP] Seq=0 Win=0 Len=77	0
59783 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 50215 [UDP] Seq=0 Win=0 Len=180	0
52154 > 53 [UDP] Seq=0 Win=0 Len=93	0
50402 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 62210 [UDP] Seq=0 Win=0 Len=244	0
53 > 60806 [UDP] Seq=0 Win=0 Len=105	0
53 > 62990 [UDP] Seq=0 Win=0 Len=113	0
53 > 49882 [UDP] Seq=0 Win=0 Len=239	0
57277 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 62149 [UDP] Seq=0 Win=0 Len=103	0
4870 > 80 [ACK] Seq=1961810790 Ack=1630012613 Win=512 Len=54	1
53 > 61879 [UDP] Seq=0 Win=0 Len=134	0
53 > 51093 [UDP] Seq=0 Win=0 Len=173	0
52044 > 53 [UDP] Seq=0 Win=0 Len=85	0
53 > 50539 [UDP] Seq=0 Win=0 Len=96	0
55906 > 53 [UDP] Seq=0 Win=0 Len=86	0
5533 > 80 [ACK] Seq=200663005 Ack=1207143916 Win=512 Len=54	1
53 > 50999 [UDP] Seq=0 Win=0 Len=158	0
62301 > 53 [UDP] Seq=0 Win=0 Len=91	0
53 > 62250 [UDP] Seq=0 Win=0 Len=150	0
58647 > 53 [UDP] Seq=0 Win=0 Len=82	0
55214 > 53 [UDP] Seq=0 Win=0 Len=84	0
58477 > 53 [UDP] Seq=0 Win=0 Len=78	0
58485 > 53 [UDP] Seq=0 Win=0 Len=78	0
60142 > 53 [UDP] Seq=0 Win=0 Len=84	0
52544 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 53789 [UDP] Seq=0 Win=0 Len=246	0
